frequency,monetary,avg_order_value,frequency,unique_categories,unique_sellers,avg_review_score,late_delivery_ratio,avg_installments,max_installments,payment_method_count,preferred_payment_type,state,latitude,longitude,churn_label
1,38.93,38.93,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-30.178748805929928,-51.14277606016652,0
1,37.84,37.84,1,1,1,5.0,0.0,1.0,1.0,1,voucher,PB,-7.085429923958565,-34.836177855800656,0
1,141.53,141.53,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.73796272296008,-46.57460413419173,0
1,116.94,116.94,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,RJ,-22.959859787859784,-43.39679308669354,1
1,45.0,45.0,1,1,1,3.0,0.0,1.0,1.0,1,boleto,DF,-15.738616102285896,-47.880548061445324,1
1,80.19,80.19,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-21.68063275690684,-45.920394737489445,1
1,72.15,72.15,1,1,1,3.0,0.0,7.0,7.0,1,credit_card,RJ,-22.91715980451082,-43.40406768150765,1
1,209.71,104.855,1,2,1,4.0,0.0,4.0,4.0,1,credit_card,SP,-23.71480466995143,-47.416117064797,1
1,222.14,222.14,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PR,-25.443863613477347,-49.27654380419806,0
1,45.24,45.24,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.51767923553507,-46.48993532882572,1
2,331.99,165.995,2,1,1,5.0,0.0,5.5,7.0,1,credit_card,MG,-19.924775965269745,-43.94694516882144,0
1,35.77,35.77,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.530213043766,-46.62817277612975,0
1,64.1,64.1,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,MG,-19.54590813439508,-42.64340834205976,1
2,1510.38,755.19,2,1,2,3.5,0.0,5.5,10.0,1,credit_card,SP,-23.40405381461236,-46.99519585610397,0
1,78.89,78.89,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.55569095387742,-46.81253100472043,0
1,39.8,39.8,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,DF,-15.67044853931117,-47.81596285510468,0
1,169.28,169.28,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,BA,-10.677980051703807,-38.282373172045,1
1,159.6,79.8,1,1,1,1.0,0.0,8.0,8.0,1,credit_card,PE,-8.083185229281865,-34.98531860784513,1
2,93.55,46.775,2,1,2,4.5,0.0,2.5,3.0,1,credit_card,SP,-23.467902912956447,-46.68092498498231,1
1,100.19,100.19,1,1,1,5.0,0.0,1.0,1.0,1,debit_card,SP,-23.040079416280072,-45.610688155846816,0
1,54.05,54.05,1,1,1,3.0,0.0,1.0,1.0,1,boleto,MA,-2.503391959516667,-44.29198540670845,1
1,197.07,98.535,1,2,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.49424998139152,-46.43790681779346,0
1,94.43,94.43,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.98257819926709,-43.22026251254884,0
1,106.9,106.9,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,MG,-19.925907291979936,-43.926862564725454,0
1,57.120000000000005,57.120000000000005,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PR,-22.763659341951225,-52.98823017245587,0
1,67.5,67.5,1,1,1,2.0,0.0,1.0,1.0,1,credit_card,MG,-21.83071236113385,-46.54947049328049,1
1,250.06,125.03,1,1,1,0.0,0.0,8.0,8.0,1,credit_card,PE,-8.212306729010429,-35.56681135533073,0
1,119.84,119.84,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MT,-15.608822601230797,-56.0865133038908,1
1,104.11,104.11,1,1,1,5.0,0.0,1.0,1.0,1,voucher,MG,-19.8984111351586,-43.89523769392247,0
1,0.0,0.0,1,0,0,1.0,0.0,2.0,2.0,1,credit_card,SP,-23.503151723528017,-46.421940382849705,1
1,44.18,44.18,1,1,1,3.0,0.0,4.0,4.0,1,credit_card,RS,-30.061396377417168,-51.100540424737446,0
1,97.17,97.17,1,1,1,1.0,1.0,5.0,5.0,1,credit_card,SP,-23.630923538489206,-46.75481937791676,1
1,20.86,20.86,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-23.485459167361192,-46.809773523794576,1
1,42.83,21.415,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.46943099612784,-46.53754827011586,0
1,326.6,81.65,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.642125778725564,-46.80036467756545,0
1,72.15,72.15,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-22.825069778266634,-47.05168796635171,0
1,282.95,141.475,1,2,2,2.0,0.0,8.0,8.0,1,credit_card,SP,-23.52919645181357,-46.66947976895768,0
1,37.58,37.58,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,SP,-23.55256017921444,-46.73831536016863,0
1,157.75,157.75,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-22.39548431688932,-45.54082435583615,1
1,49.96,49.96,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.420432414050108,-50.58021068084823,1
1,324.96000000000004,324.96000000000004,1,1,1,5.0,0.0,1.0,1.0,1,boleto,GO,-17.709584208516297,-48.15084231176844,1
1,118.27,118.27,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,MS,-20.484153832582297,-54.57037628737308,0
1,47.79,47.79,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,BA,-12.985072471867666,-38.43892322291362,0
1,113.92,113.92,1,1,1,1.0,0.0,5.0,5.0,1,credit_card,SP,-23.660131248604284,-46.372876749143,1
1,73.06,73.06,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,BA,-12.888604905680667,-38.31534075379685,0
1,283.61,283.61,1,1,1,4.0,0.0,8.0,8.0,1,credit_card,RN,-6.22856094255993,-36.02084410797314,1
1,275.48,275.48,1,1,1,3.0,0.0,10.0,10.0,1,credit_card,RN,-5.098121551652053,-36.2417799315128,1
1,25.38,25.38,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SP,-23.567009825101955,-46.639497693566994,0
1,51.12,51.12,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SC,-27.16081461454313,-52.31538959554689,0
1,226.87,226.87,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,MG,-19.931996557590267,-43.93228112770117,0
1,52.72,52.72,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MT,-16.442160966561868,-54.63845264729044,0
1,80.51,80.51,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-22.121391086747835,-51.39510347095118,0
1,52.59,52.59,1,1,1,4.0,0.0,1.0,1.0,1,boleto,GO,-16.724843220631712,-49.34115151789912,1
1,111.62,111.62,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.19919200710027,-45.941431177213865,1
1,920.17,920.17,1,1,1,3.0,0.0,8.0,8.0,1,credit_card,RS,-29.631443947275912,-50.9749720199134,0
2,28.58,28.58,2,1,1,2.5,0.0,5.0,8.0,1,credit_card,SP,-23.458048869363065,-46.49903332079232,1
1,69.73,69.73,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-24.18242806106648,-46.80217225634122,0
1,54.9,54.9,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,PE,-8.186154203110528,-34.92379811351044,0
1,40.29,40.29,1,1,1,3.0,0.0,4.0,4.0,1,credit_card,SP,-23.30858633109756,-46.743513246060026,0
1,36.78,36.78,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-21.70393621623736,-47.48258451562618,0
1,87.89999999999999,87.89999999999999,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-23.584860426965857,-46.62895091869082,0
1,30.1,30.1,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-18.91291402909292,-48.278268098117366,1
1,177.52,177.52,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,MA,-2.5448136000330983,-44.26151041174239,0
1,175.16,87.58,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RJ,-22.90493328147833,-43.17740835288146,0
1,97.12,97.12,1,1,1,1.0,1.0,3.0,3.0,1,credit_card,BA,-12.316542601415296,-42.88450014834958,0
1,139.02,139.02,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,PR,-24.257636428754328,-49.7162690203528,0
1,157.20000000000002,157.20000000000002,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.542358619043885,-46.63136439141381,1
1,50.93,50.93,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-23.59284147767592,-46.67698975635896,0
1,73.71000000000001,73.71000000000001,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,DF,-15.811259414641125,-48.1192359065827,0
1,119.88,119.88,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.518891084497625,-47.48515886986801,0
1,247.83,247.83,1,1,1,4.0,0.0,1.0,1.0,1,boleto,RS,-29.67091468424764,-52.788970931416,0
1,58.61,58.61,1,1,1,1.0,1.0,1.0,1.0,1,voucher,RJ,-22.89213860431669,-43.34795317798408,1
1,116.26,116.26,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,BA,-12.6013690941753,-39.04478860266815,0
1,468.63,468.63,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,SC,-27.110401692856072,-48.60847754647819,0
1,0.0,0.0,1,0,0,2.0,0.0,5.0,5.0,1,credit_card,PR,-25.423231972669043,-49.99911127672157,1
1,131.72,131.72,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,CE,-5.170513794291168,-38.10980206135395,1
1,149.32,149.32,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-23.53277913322835,-46.716779612367866,1
1,48.89,48.89,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.94892485408578,-43.192168609686206,0
1,54.6,54.6,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SC,-26.892704725395724,-48.69828302096428,1
1,77.98,77.98,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MT,-11.137831364658147,-58.61043266887967,0
1,146.96,146.96,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,RJ,-22.88414833702825,-42.02566253496322,1
1,82.81,82.81,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-29.227431491734592,-51.34805556501256,1
1,215.01,215.01,1,1,1,5.0,0.0,9.0,9.0,1,credit_card,SP,-23.50157855140972,-46.86703187573574,1
1,52.01,52.01,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,MS,-20.07905804726262,-51.10834295355124,0
1,45.760000000000005,45.760000000000005,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.5921277999675,-46.5671480002296,1
1,158.13,158.13,1,1,1,5.0,0.0,1.0,1.0,1,voucher,RJ,-22.88254911818772,-43.06637165288948,1
1,172.04,172.04,1,1,1,1.0,0.0,8.0,8.0,1,credit_card,SP,-23.005264422444515,-49.78343029455648,1
1,97.2,97.2,1,1,1,1.0,0.0,9.0,9.0,1,credit_card,RJ,-22.88624478812476,-43.26754294899786,1
1,47.23,47.23,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-18.9986271115466,-46.30995250477631,0
1,45.64,45.64,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RS,-30.15830561065629,-51.156694775523,1
1,37.01,37.01,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,PR,-25.346400524944222,-49.22183548978743,1
1,48.01,48.01,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PR,-25.53953847774269,-49.278339102416304,0
1,589.72,589.72,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-22.891405847408382,-47.08249889237933,1
1,119.55,119.55,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.57274314290042,-46.58460697020296,1
1,151.37,151.37,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-22.293012054350275,-48.568321030164775,1
1,72.64,72.64,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MS,-20.797658967401937,-51.685060774713136,1
2,177.52,59.17333333333334,2,1,2,5.0,1.0,1.0,1.0,1,boleto,SP,-23.658081135939344,-46.75980949756886,0
1,1038.34,1038.34,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,RJ,-22.245540072389154,-43.70676838645278,1
1,55.57,55.57,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,GO,-16.668355290416372,-49.24166938480985,1
1,36.01,36.01,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,MG,-19.83327768549328,-43.952876607109296,1
1,105.83,105.83,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,RJ,-21.550228339820368,-42.19304409235629,1
1,258.49,258.49,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SP,-23.52302769643084,-46.70630432077986,0
1,252.83,252.83,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.50374245468447,-46.58846429209968,0
1,101.34,33.78,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-23.58196183798741,-46.54634653571743,0
1,104.7,104.7,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,RJ,-23.00330081763093,-43.34319458062895,1
1,147.13,147.13,1,1,1,3.0,0.0,8.0,8.0,1,credit_card,SP,-23.53027086555545,-46.65936982055716,0
1,157.4,157.4,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,DF,-15.57796552252159,-48.00730195946881,1
1,103.83,103.83,1,1,1,3.0,0.0,3.0,3.0,1,credit_card,PE,-8.362654044245572,-36.562102609085805,1
1,184.55,184.55,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,MG,-15.811969632619617,-42.226964937885455,0
1,160.51,160.51,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,AL,-9.75164293370444,-36.661231108139326,0
1,58.25,58.25,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,BA,-8.69773429538172,-39.15310853132056,0
1,207.67,207.67,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,BA,-12.937377883374747,-38.44633075824056,0
1,357.52,357.52,1,1,1,5.0,1.0,3.0,3.0,1,credit_card,SC,-27.60236491398798,-48.6424811708973,1
1,37.68,37.68,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.52857259419129,-46.695971319612745,0
1,58.38,58.38,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.504749777390664,-46.553895709365975,0
1,153.56,153.56,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,PR,-25.37477679246336,-49.25785275763455,0
1,427.29,427.29,1,1,1,1.0,0.0,10.0,10.0,1,credit_card,SC,-27.12335975116784,-48.9116696719753,1
1,56.22,56.22,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-20.781438867898107,-49.41833527147289,0
1,190.98,190.98,1,1,1,1.0,1.0,4.0,4.0,1,credit_card,RJ,-22.728740251310217,-43.46358794916299,0
1,123.85,123.85,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.67502344202778,-46.53876350665598,0
1,80.3,80.3,1,1,1,5.0,1.0,1.0,1.0,1,credit_card,SP,-23.432884521452223,-46.4384445869608,0
2,187.84000000000003,93.92000000000002,2,2,2,5.0,0.0,2.0,3.0,1,credit_card,SP,-23.5099527787246,-46.87704340009595,0
1,143.78,143.78,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,MG,-21.74239223233958,-43.37406717675543,1
1,340.13,340.13,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SP,-23.56079599973525,-46.68888315357789,0
1,74.16,74.16,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-19.78738795738488,-42.13914525157762,0
1,102.66,102.66,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.5669556859864,-46.788367270084976,1
1,29.95,29.95,1,1,1,4.0,0.0,1.0,1.0,1,voucher,SP,-23.40405381461236,-46.99519585610397,0
1,217.57,217.57,1,1,1,3.0,0.0,1.0,1.0,1,voucher,RN,-5.789489318045375,-37.55869323027656,0
1,137.83,137.83,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.549613617375684,-46.689236736059655,0
1,266.16,88.71999999999998,1,1,1,1.0,0.0,5.0,5.0,1,credit_card,MS,-20.44203117459644,-54.65570858339411,1
1,462.07,462.07,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,CE,-3.7379066397154457,-38.50269907017279,0
1,210.36,210.36,1,1,1,5.0,0.0,4.0,4.0,1,voucher,PE,-8.210005180786318,-35.57625126378737,0
1,70.91,70.91,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-21.83523840264715,-46.89933155386077,0
1,82.22999999999999,82.22999999999999,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,RJ,-22.508320358247264,-41.924871315643145,0
1,98.56,98.56,1,1,1,4.0,0.0,9.0,9.0,1,credit_card,MG,-21.608421106122755,-45.5659798365372,0
1,41.78,41.78,1,1,1,5.0,1.0,4.0,4.0,1,credit_card,BA,-11.429867463098438,-40.597147441801575,1
1,317.8,317.8,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SC,-26.19629227399728,-48.90845751574494,1
1,67.25,67.25,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.45536816027868,-43.47005922125052,0
1,45.01,45.01,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,ES,-20.7161352995202,-40.52369971020271,1
1,59.6,59.6,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,ES,-20.6051423429464,-41.205064130819856,1
1,273.63,273.63,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-21.1899219190342,-47.787945004434754,0
1,81.24000000000001,81.24000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-30.103249064549843,-51.24229131159423,0
1,65.05,65.05,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,PR,-25.3852218631217,-49.246443951744745,1
1,137.99,137.99,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,DF,-15.85805127674196,-47.91759101052819,1
1,138.8,138.8,1,1,1,4.0,0.0,1.0,1.0,1,boleto,RS,-30.017367747130937,-51.18976488171577,0
1,36.35,36.35,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-20.76980482388304,-49.712066942412,1
1,47.44,47.44,1,1,1,5.0,0.0,1.0,1.0,1,voucher,SP,-23.51909590864972,-46.53343150561357,0
1,278.11,278.11,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.90483860306229,-47.05938407836808,1
1,173.99,173.99,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,PE,-7.553566799087967,-35.45070386402601,0
1,127.33,127.33,1,1,1,5.0,1.0,2.0,2.0,1,credit_card,RS,-29.688238317970825,-51.4687297294334,0
1,49.34,49.34,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-19.92536128965844,-44.0862675817851,0
1,61.83,61.83,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.550482045917256,-46.5860264419812,0
1,94.76,94.76,1,1,1,4.0,0.0,1.0,1.0,1,boleto,PE,-8.016240152520824,-34.99239585184376,0
1,84.52000000000001,42.260000000000005,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.65110894936724,-46.5086089890797,1
1,137.53,137.53,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,MG,-19.869696427994107,-47.444425169865,1
1,74.17,74.17,1,1,1,1.0,0.0,7.0,7.0,1,credit_card,RJ,-22.903999023677702,-43.0918222277077,0
1,211.89,211.89,1,1,1,4.0,0.0,10.0,10.0,1,credit_card,SP,-23.049655735476897,-47.83730315679704,1
1,117.14,117.14,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,BA,-12.948606757102404,-38.4932033589428,1
1,136.07999999999998,136.07999999999998,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.5910548832542,-46.53525761873112,1
1,105.06,105.06,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.66852511742849,-46.49085547322582,0
1,249.48,249.48,1,1,1,3.0,0.0,1.0,1.0,1,boleto,RS,-29.18337558389142,-51.16682990782573,0
1,100.34,100.34,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SC,-27.200822028030466,-49.07837365853379,0
1,87.64,87.64,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-23.28216935517575,-46.3031794246422,1
1,213.74,213.74,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-22.703135389815664,-46.765885899422265,0
1,151.9,151.9,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-22.90411282146143,-47.05655743515298,0
1,106.87,106.87,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,RS,-30.38307165448673,-56.45173393890246,0
1,86.4,86.4,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-23.47667633465749,-46.673548677232255,1
1,1351.51,1351.51,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-22.38505428485324,-46.74654272374293,1
1,74.0,74.0,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-23.983342766178527,-48.876532648277966,0
1,351.98999999999995,351.98999999999995,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,ES,-20.221594761416554,-40.27551192522555,0
1,128.45999999999998,128.45999999999998,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,RJ,-22.92017842918136,-43.66761423636504,1
1,111.02,111.02,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.879711309620664,-43.44064089254966,1
1,710.34,710.34,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,RS,-31.763890549168835,-52.339282072472166,0
1,38.09,38.09,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-29.920876065072203,-50.99957207691972,1
1,127.86,63.92999999999999,1,2,2,1.0,0.0,10.0,10.0,1,credit_card,SP,-23.56057824658505,-46.47364638041831,1
1,63.27,63.27,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.57296074993118,-46.79307521945627,0
1,109.11,109.11,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.57087584277023,-46.620464698142726,0
1,106.23,106.23,1,1,1,2.0,0.0,1.0,1.0,1,boleto,RJ,-22.537432053734523,-44.16817104774096,1
1,82.33,82.33,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.57397233230026,-46.497549378250646,0
1,144.56,144.56,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,SP,-23.59002728974475,-46.527924314276405,1
1,86.15,86.15,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,DF,-15.871810564642544,-47.965228486295054,1
1,214.09,214.09,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,ES,-20.138730658204512,-40.24799266053849,1
1,295.25,295.25,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,SP,-22.911486520480484,-47.074784290329305,1
1,69.44,69.44,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RJ,-22.96506484849636,-43.21508406971869,0
1,143.92000000000002,143.92000000000002,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-21.361997990943387,-51.8565645716404,1
1,178.08,178.08,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-20.90669650734388,-48.6424125457541,0
1,54.0,54.0,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.757977933225163,-43.44136745090576,1
1,64.77,64.77,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-22.30991330783317,-49.08963393988884,1
1,36.09,36.09,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SC,-27.27798792322684,-48.8508071386764,0
1,193.84,193.84,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.63661012244437,-46.71246525292962,0
1,232.76,232.76,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,PR,-25.4573015244662,-49.21743203295968,1
1,58.28,58.28,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-21.592199868113465,-48.3568753498563,0
1,69.77,69.77,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.543675865511204,-47.43575274030723,0
1,416.86,416.86,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-21.11089110190313,-47.79933307528326,0
1,130.26999999999998,130.26999999999998,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-20.835986831054747,-49.38690753642423,0
1,101.84,101.84,1,1,1,1.0,1.0,1.0,1.0,1,boleto,RJ,-22.84572152021813,-43.309232554132834,1
2,70.59,35.295,2,2,2,3.0,0.0,2.0,3.0,2,boleto,MG,-15.62760155448214,-46.42642802255632,0
1,87.17,87.17,1,1,1,4.0,0.0,8.0,8.0,1,credit_card,CE,-3.8323350661488704,-38.49205058680054,1
1,149.69,149.69,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,RJ,-22.866912650057,-43.334764526959525,1
1,274.47,274.47,1,1,1,3.0,0.0,7.0,7.0,1,credit_card,PB,-6.949275120162892,-35.54543763599661,1
1,228.67,228.67,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SP,-23.52617466102125,-46.17314102533634,1
1,66.53999999999999,66.53999999999999,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,SP,-23.41168047202263,-46.44665741645272,0
1,159.21,159.21,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,RJ,-22.95330812705241,-43.18981386849617,1
1,36.0,36.0,1,1,1,5.0,1.0,1.0,1.0,1,credit_card,RJ,-22.813530727838963,-43.202490978227296,0
1,36.62,36.62,1,1,1,5.0,0.0,1.0,1.0,1,boleto,CE,-3.7300534823071487,-38.499871678281934,1
1,195.03,65.00999999999999,1,1,1,4.0,0.0,1.0,1.0,1,boleto,PR,-25.415031624828988,-49.26748555220296,1
1,162.77,162.77,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,MS,-22.29679022296068,-53.26950374476603,1
1,338.01,338.01,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,MG,-21.77193832476625,-43.38300178762999,1
1,46.0,46.0,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-18.92439513273095,-48.24852595905256,0
2,227.7,75.89999999999999,2,2,2,5.0,0.0,3.0,4.0,1,credit_card,SP,-23.592372877908527,-46.60200708355379,0
1,366.12,366.12,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SC,-26.790947096031577,-48.63157585051948,1
1,253.08,253.08,1,1,1,1.0,0.0,1.0,1.0,1,boleto,MG,-18.942935040370955,-46.985461915842166,1
1,78.32,78.32,1,1,1,4.0,0.0,1.0,1.0,1,boleto,CE,-3.725498589096637,-38.4938861137088,0
1,142.20000000000002,142.20000000000002,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,SP,-23.039205630344547,-46.84407937613375,1
1,53.79,53.79,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,PA,-1.444213824341468,-48.48444233795792,1
1,179.35,179.35,1,1,1,1.0,0.0,3.0,3.0,1,credit_card,BA,-12.25145844265334,-38.9280343390563,1
1,40.48,40.48,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-23.57634830632692,-46.7499260152794,0
1,22.38,22.38,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.55558325280576,-46.67714450511229,0
1,125.63,125.63,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,PB,-7.179252544598174,-34.8695614953588,1
1,29.47,29.47,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.61806909812825,-46.73673023665125,0
1,55.32,55.32,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,SC,-27.58451586110161,-48.50093169079733,0
1,225.62,225.62,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,MG,-21.88274475440148,-45.08754587452989,1
